CAB,MONTH,Kategori,GO RESTO,GRAB FOOD,QRIS SHOPEE,QRIS TELKOM/ESB,SHOPEEPAY
SMRYAM,01-Dec-24,INVOICE BEDA HARI,-140000,-22094049,0,0,0
SMRYAM,01-Dec-24,KURANG INPUT (OJOL),0,0,0,0,0
SMRYAM,01-Dec-24,PROMO MARKETING/ADJUSTMENT,0,-37204.55,0,0,0
SMRYAM,01-Dec-24,SALAH SLOT PEMBAYARAN,0,0,23500,0,0
SMRYAM,01-Dec-24,SELISIH IT,46750900,2,0,0,8715247
SMRYAM,01-Dec-24,SELISIH KURANG BAYAR QRIS,0,0,-12500,0,0
SMRYAM,01-Dec-24,SELISIH LEBIH BAYAR QRIS,0,0,3500,0,0
SMRYAM,01-Dec-24,TIDAK ADA INVOICE OJOL,-285700,-277014,0,0,-38420
SMRYAM,01-Dec-24,TIDAK ADA INVOICE QRIS,0,0,-45500,0,0
SMRYAM,01-Dec-24,TIDAK ADA TRANSAKSI DI WEB,1113002,589530,43500,111500,120000
SMRYAM,01-Dec-24,TRANSAKSI KEMARIN,0,22754108,0,0,0
SORBOJ,01-Dec-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
SORBOJ,01-Dec-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
SORBOJ,01-Dec-24,CANCEL NOTA,0,-396007,0,-384000,0
SORBOJ,01-Dec-24,DOUBLE INPUT,0,0,-144500,0,0
SORBOJ,01-Dec-24,INVOICE BEDA HARI,-2486002,-3495212,-54500,0,-2115004
SORBOJ,01-Dec-24,KURANG INPUT (OJOL),0,0,0,0,0
SORBOJ,01-Dec-24,PROMO MARKETING/ADJUSTMENT,0,185253.3,0,0,0
SORBOJ,01-Dec-24,SALAH SLOT PEMBAYARAN,0,0,6000,0,76000
SORBOJ,01-Dec-24,SELISIH IT,19405200,0,0,0,80176707
SORBOJ,01-Dec-24,SELISIH KURANG BAYAR QRIS,0,0,-5500,0,0
SORBOJ,01-Dec-24,SELISIH LEBIH BAYAR QRIS,0,0,500,0,0
SORBOJ,01-Dec-24,TIDAK ADA INVOICE OJOL,0,-276516,0,0,-143564
SORBOJ,01-Dec-24,TIDAK ADA INVOICE QRIS,0,0,-227000,0,0
SORBOJ,01-Dec-24,TIDAK ADA TRANSAKSI DI WEB,603501,0,0,384000,54001
SORBOJ,01-Dec-24,TRANSAKSI KEMARIN,2457002,2987685,54500,0,2206004
SORTAM,01-Dec-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
SORTAM,01-Dec-24,CANCEL NOTA,0,0,0,0,-75501
SORTAM,01-Dec-24,INVOICE BEDA HARI,-626034,-1297083,0,0,-1491014
SORTAM,01-Dec-24,KURANG INPUT (OJOL),0,0,0,0,0
SORTAM,01-Dec-24,SALAH SLOT PEMBAYARAN,0,0,120000,0,0
SORTAM,01-Dec-24,SELISIH IT,4,0,0,0,137416
SORTAM,01-Dec-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-32002
SORTAM,01-Dec-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,31998
SORTAM,01-Dec-24,SELISIH LEBIH BAYAR QRIS,0,0,1500,0,0
SORTAM,01-Dec-24,TIDAK ADA INVOICE OJOL,0,0,0,0,-57001
SORTAM,01-Dec-24,TIDAK ADA INVOICE QRIS,0,0,-60500,0,0
SORTAM,01-Dec-24,TRANSAKSI KEMARIN,610033,1297083,0,0,1592514
TJPDAN,01-Dec-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TJPDAN,01-Dec-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TJPDAN,01-Dec-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TJPDAN,01-Dec-24,CANCEL NOTA,0,-84006,0,0,-46500
TJPDAN,01-Dec-24,DOUBLE INPUT,0,0,0,0,-1036509
TJPDAN,01-Dec-24,INVOICE BEDA HARI,-408029,-8453039,0,0,-3676028
TJPDAN,01-Dec-24,KURANG INPUT (OJOL),0,0,0,0,0
TJPDAN,01-Dec-24,PROMO MARKETING/ADJUSTMENT,0,-12745.85,0,0,0
TJPDAN,01-Dec-24,SALAH SLOT PEMBAYARAN,0,0,384500,0,0
TJPDAN,01-Dec-24,SELISIH IT,19,0,0,0,252214
TJPDAN,01-Dec-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-105498
TJPDAN,01-Dec-24,SELISIH KURANG BAYAR QRIS,0,0,-4000,0,0
TJPDAN,01-Dec-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,47498
TJPDAN,01-Dec-24,SELISIH LEBIH BAYAR QRIS,0,0,4000,0,0
TJPDAN,01-Dec-24,TIDAK ADA INVOICE OJOL,0,-419529,0,0,-274503
TJPDAN,01-Dec-24,TIDAK ADA INVOICE QRIS,0,0,-384500,0,0
TJPDAN,01-Dec-24,TIDAK ADA TRANSAKSI DI WEB,0,0,23500,0,74500
TJPDAN,01-Dec-24,TRANSAKSI KEMARIN,408029,8057517,0,0,3927030
TNGMER,01-Dec-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
TNGMER,01-Dec-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
TNGMER,01-Dec-24,CANCEL NOTA,-74000,-430027,0,0,-31000
TNGMER,01-Dec-24,INVOICE BEDA HARI,-5357004,-17577097,0,-6191500,-5690816
TNGMER,01-Dec-24,KURANG INPUT (OJOL),0,0,0,0,0
TNGMER,01-Dec-24,PROMO MARKETING/ADJUSTMENT,0,313,-212500,0,0
TNGMER,01-Dec-24,SALAH SLOT PEMBAYARAN,0,0,109000,0,0
TNGMER,01-Dec-24,SELISIH IT,35239700,0,0,0,83516125
TNGMER,01-Dec-24,SELISIH KURANG BAYAR QRIS,0,0,-24000,0,0
TNGMER,01-Dec-24,SELISIH LEBIH BAYAR QRIS,0,0,1000,0,0
TNGMER,01-Dec-24,TIDAK ADA INVOICE OJOL,0,-131009,0,0,-91483
TNGMER,01-Dec-24,TIDAK ADA INVOICE QRIS,0,0,-461000,-565500,0
TNGMER,01-Dec-24,TIDAK ADA TRANSAKSI DI WEB,486006,0,102000,0,112500
TNGMER,01-Dec-24,TRANSAKSI KEMARIN,5370004,17724128,0,5707500,4682020
YYKSON,01-Dec-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
YYKSON,01-Dec-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
YYKSON,01-Dec-24,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
YYKSON,01-Dec-24,CANCEL NOTA,-42501,-90003,-63000,0,-846541
YYKSON,01-Dec-24,DOUBLE INPUT,0,0,0,0,-375516
YYKSON,01-Dec-24,KURANG INPUT (OJOL),0,0,0,0,0
YYKSON,01-Dec-24,PROMO MARKETING/ADJUSTMENT,0,-25520,0,0,0
YYKSON,01-Dec-24,SALAH SLOT PEMBAYARAN,0,-36501,221500,0,37500
YYKSON,01-Dec-24,SELISIH IT,-31,-1,0,0,-12648
YYKSON,01-Dec-24,SELISIH KURANG BAYAR QRIS,0,0,-5000,0,0
YYKSON,01-Dec-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,7001
YYKSON,01-Dec-24,SELISIH LEBIH BAYAR QRIS,0,0,43700,0,0
YYKSON,01-Dec-24,TIDAK ADA INVOICE OJOL,0,-115001,0,0,-30001
YYKSON,01-Dec-24,TIDAK ADA INVOICE QRIS,0,0,-260000,0,0
YYKSON,01-Dec-24,TIDAK ADA TRANSAKSI DI WEB,0,0,2500,0,125005
YYKTAM,01-Dec-24,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
YYKTAM,01-Dec-24,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
YYKTAM,01-Dec-24,CANCEL NOTA,-182002,-413502,-84000,0,-132007
YYKTAM,01-Dec-24,DOUBLE INPUT,-176003,0,-99000,0,-1101050
YYKTAM,01-Dec-24,INVOICE BEDA HARI,-401002,-14451599,-403500,0,-6687303
YYKTAM,01-Dec-24,KURANG INPUT (OJOL),0,0,0,0,0
YYKTAM,01-Dec-24,PROMO MARKETING/ADJUSTMENT,0,-23801,0,0,0
YYKTAM,01-Dec-24,SALAH SLOT PEMBAYARAN,0,0,552000,0,0
YYKTAM,01-Dec-24,SELISIH IT,-39,0,0,0,-147290
YYKTAM,01-Dec-24,SELISIH KURANG BAYAR OJOL,0,0,0,0,-25003
YYKTAM,01-Dec-24,SELISIH KURANG BAYAR QRIS,0,0,-17000,0,0
YYKTAM,01-Dec-24,SELISIH LEBIH BAYAR OJOL,0,0,0,0,67503
YYKTAM,01-Dec-24,SELISIH LEBIH BAYAR QRIS,0,0,22500,0,0
YYKTAM,01-Dec-24,TIDAK ADA INVOICE OJOL,-43500,-85001,0,0,-190010
YYKTAM,01-Dec-24,TIDAK ADA INVOICE QRIS,0,0,-923000,0,0
YYKTAM,01-Dec-24,TIDAK ADA TRANSAKSI DI WEB,109502,0,372500,0,1272531
YYKTAM,01-Dec-24,TRANSAKSI KEMARIN,401002,14717604,403500,0,6708304
BDGBUA,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BDGBUA,01-Jan-25,CANCEL NOTA,-226512,-55503,0,0,0
BDGBUA,01-Jan-25,DOUBLE INPUT,0,0,0,0,-1209515
BDGBUA,01-Jan-25,INVOICE BEDA HARI,-507028,-4343251,0,0,-3433043
BDGBUA,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BDGBUA,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,31894,0,0,-278841
BDGBUA,01-Jan-25,SALAH SLOT PEMBAYARAN,-52503,0,109500,0,206502
BDGBUA,01-Jan-25,SELISIH IT,4,0,0,0,-10727
BDGBUA,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-31001
BDGBUA,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-33500,0,0
BDGBUA,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,490486
BDGBUA,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,22500,0,0
BDGBUA,01-Jan-25,TIDAK ADA INVOICE OJOL,-174012,-41502,0,0,-180001
BDGBUA,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-145500,0,0
BDGBUA,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,226512,41502,386502,0,0
BDGBUA,01-Jan-25,TRANSAKSI KEMARIN,507028,4343251,0,0,3311542
BDGSUM,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BDGSUM,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BDGSUM,01-Jan-25,CANCEL NOTA,0,-89004,0,0,-122001
BDGSUM,01-Jan-25,DOUBLE INPUT,0,-83504,0,0,-69501
BDGSUM,01-Jan-25,INVOICE BEDA HARI,-875046,-2948683,0,0,-1406014
BDGSUM,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BDGSUM,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,14282,0,0,-278840
BDGSUM,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,23000,0,84000
BDGSUM,01-Jan-25,SELISIH IT,8,0,0,0,-121106
BDGSUM,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-1000,0,0
BDGSUM,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,106998
BDGSUM,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,3300,0,0
BDGSUM,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-22000,0,0
BDGSUM,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,5000,0,31000
BDGSUM,01-Jan-25,TRANSAKSI KEMARIN,875046,2876178,0,0,1472014
BDGTER,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BDGTER,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BDGTER,01-Jan-25,CANCEL NOTA,0,-82500,0,0,0
BDGTER,01-Jan-25,INVOICE BEDA HARI,-797505,-947058,0,0,-1558500
BDGTER,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,17408,0,0,0
BDGTER,01-Jan-25,SALAH SLOT PEMBAYARAN,44000,-44000,23000,0,0
BDGTER,01-Jan-25,SELISIH IT,5382328,3,0,0,21371780
BDGTER,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,-1497,0,0,0
BDGTER,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-6500,0,0
BDGTER,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,9000
BDGTER,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,6500,0,0
BDGTER,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-57004,0,0,-43130
BDGTER,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-23000,0,0
BDGTER,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,261500,0,0,0,136500
BDGTER,01-Jan-25,TRANSAKSI KEMARIN,797505,947058,0,0,1506000
BGRBAT,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BGRBAT,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BGRBAT,01-Jan-25,DOUBLE INPUT,0,-180011,0,0,0
BGRBAT,01-Jan-25,INVOICE BEDA HARI,0,-42503,0,0,0
BGRBAT,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BGRBAT,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,9899.3,0,0,0
BGRBAT,01-Jan-25,SELISIH IT,7519537,0,0,0,13359888
BGRBAT,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,58000,139006,0,0,61000
BGRBAT,01-Jan-25,TRANSAKSI KEMARIN,0,42503,0,0,0
BGRSHO,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BGRSHO,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BGRSHO,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BGRSHO,01-Jan-25,DOUBLE INPUT,0,0,0,0,-207504
BGRSHO,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BGRSHO,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,29222.15,0,0,-185895
BGRSHO,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,16500,0,0
BGRSHO,01-Jan-25,SELISIH IT,2,0,0,0,-3091
BGRSHO,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-32003
BGRSHO,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-12000,0,0
BGRSHO,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,38001
BGRSHO,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,6000,0,0
BGRSHO,01-Jan-25,TIDAK ADA INVOICE OJOL,0,0,0,0,-66000
BGRSHO,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-34500,0,0
BGRSHO,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,28002,0,0
BKSBAN,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSBAN,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSBAN,01-Jan-25,CANCEL NOTA,-30002,-71504,0,0,-870511
BKSBAN,01-Jan-25,DOUBLE INPUT,0,0,0,0,-228004
BKSBAN,01-Jan-25,INVOICE BEDA HARI,-118003,-8136983,0,0,-5650067
BKSBAN,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BKSBAN,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,-21659.4,0,0,-278842
BKSBAN,01-Jan-25,REFUND OVERPAYMENT,0,0,-180500,0,0
BKSBAN,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,224500,0,0
BKSBAN,01-Jan-25,SELISIH IT,10,0,0,0,-648463
BKSBAN,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-3000,0,0
BKSBAN,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,14500
BKSBAN,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,1000,0,0
BKSBAN,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-508033,0,0,0
BKSBAN,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,206000,0,38001
BKSBAN,01-Jan-25,TRANSAKSI KEMARIN,74000,7846966,0,0,5529567
BKSJUA,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSJUA,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSJUA,01-Jan-25,CANCEL NOTA,-670545,-793554,0,0,-1063013
BKSJUA,01-Jan-25,DOUBLE INPUT,0,-30002,0,0,-655004
BKSJUA,01-Jan-25,INVOICE BEDA HARI,-7255945,-26543664,0,0,-12756130
BKSJUA,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BKSJUA,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,-11184.8,0,0,-139425
BKSJUA,01-Jan-25,REFUND OVERPAYMENT,0,0,114000,0,0
BKSJUA,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,112500,0,97501
BKSJUA,01-Jan-25,SELISIH IT,4,0,0,0,-1704202
BKSJUA,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-9001
BKSJUA,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-1000,0,0
BKSJUA,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,400,0,1499
BKSJUA,01-Jan-25,TIDAK ADA INVOICE OJOL,-267018,-687538,0,0,-135001
BKSJUA,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-66000,0,0
BKSJUA,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,42003,61004,0,0,180001
BKSJUA,01-Jan-25,TRANSAKSI KEMARIN,6783913,26383142,0,0,12445626
BKSWIB,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BKSWIB,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BKSWIB,01-Jan-25,CANCEL NOTA,0,-225013,0,0,-304504
BKSWIB,01-Jan-25,INVOICE BEDA HARI,-168512,-8046511,0,0,-4339052
BKSWIB,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BKSWIB,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,8123.15,0,0,-278839
BKSWIB,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,87000,0,0
BKSWIB,01-Jan-25,SELISIH IT,2,0,0,0,-341248
BKSWIB,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-6004
BKSWIB,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,15499
BKSWIB,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,1000,0,0
BKSWIB,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-170512,0,0,0
BKSWIB,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-88000,0,0
BKSWIB,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,1500,0,0
BKSWIB,01-Jan-25,TRANSAKSI KEMARIN,168512,7755992,0,0,3820543
BONIMA,01-Jan-25,CANCEL NOTA,-113500,-2594012,0,0,0
BONIMA,01-Jan-25,DOUBLE INPUT,0,-173000,0,0,0
BONIMA,01-Jan-25,INVOICE BEDA HARI,0,-118503,0,0,0
BONIMA,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BONIMA,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,73175.3,0,0,0
BONIMA,01-Jan-25,SELISIH IT,2434328,0,0,0,0
BONIMA,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-276000,0,0,0
BONIMA,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,119505,0,0,0
BONIMA,01-Jan-25,TRANSAKSI KEMARIN,0,118505,0,0,0
BPPHAR,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BPPHAR,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BPPHAR,01-Jan-25,CANCEL NOTA,-180000,-826000,-57500,0,-332000
BPPHAR,01-Jan-25,DOUBLE INPUT,-392500,-1901000,0,0,-135500
BPPHAR,01-Jan-25,INVOICE BEDA HARI,-20906035,-15205682,-6289000,-38338000,-949840
BPPHAR,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
BPPHAR,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,54365.45,0,0,0
BPPHAR,01-Jan-25,SALAH SLOT PEMBAYARAN,-6499,22024,-38000,55500,-15500
BPPHAR,01-Jan-25,SELISIH IT,44775593,56166,0,0,8924031
BPPHAR,01-Jan-25,SELISIH KURANG BAYAR OJOL,-32000,0,0,0,0
BPPHAR,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-2500,-24500,0
BPPHAR,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,25850
BPPHAR,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,0,24500,0
BPPHAR,01-Jan-25,TIDAK ADA INVOICE OJOL,-210500,-1222524,0,0,-100766
BPPHAR,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-94000,-259500,0
BPPHAR,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,763504,203007,178500,2481000,333029
BPPHAR,01-Jan-25,TRANSAKSI KEMARIN,21233035,15120786,6242500,37909000,992500
BPPMUL,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BPPMUL,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
BPPMUL,01-Jan-25,BAYAR LEBIH DARI 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
BPPMUL,01-Jan-25,CANCEL NOTA,-102000,-300000,0,0,0
BPPMUL,01-Jan-25,DOUBLE INPUT,-164000,-76500,0,0,0
BPPMUL,01-Jan-25,INVOICE BEDA HARI,-7251509,-3152120,-2578500,-9640000,-285500
BPPMUL,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,32112.15,0,0,0
BPPMUL,01-Jan-25,SALAH SLOT PEMBAYARAN,-60500,0,76500,0,62000
BPPMUL,01-Jan-25,SELISIH IT,12208868,2,0,0,4553348
BPPMUL,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,2500,0,0
BPPMUL,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-256006,0,0,0
BPPMUL,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-184500,-317000,0
BPPMUL,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,161000,58004,1,0,145001
BPPMUL,01-Jan-25,TRANSAKSI KEMARIN,7203009,3060687,2837500,10439000,323500
CKGINT,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CKGINT,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CKGINT,01-Jan-25,CANCEL NOTA,-160000,-546002,0,-52500,-353000
CKGINT,01-Jan-25,DOUBLE INPUT,-119000,-220008,0,0,-502000
CKGINT,01-Jan-25,INVOICE BEDA HARI,-2045505,-13511570,0,-480500,-6453004
CKGINT,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
CKGINT,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,-4824.1,0,0,0
CKGINT,01-Jan-25,SELISIH IT,18919045,0,0,0,45984491
CKGINT,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,14004,0,0,1001
CKGINT,01-Jan-25,TIDAK ADA INVOICE OJOL,-55500,-136000,0,0,-704500
CKGINT,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,0,-234500,0
CKGINT,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,120503,0,0,52500,522501
CKGINT,01-Jan-25,TRANSAKSI KEMARIN,2068505,13455351,0,635000,6023004
CKGPAH,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CKGPAH,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CKGPAH,01-Jan-25,CANCEL NOTA,-209000,-262000,-104000,0,-418002
CKGPAH,01-Jan-25,DOUBLE INPUT,0,-361518,0,0,-120500
CKGPAH,01-Jan-25,INVOICE BEDA HARI,-58002,-4025231,-124500,0,-3269008
CKGPAH,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
CKGPAH,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,50486.15,0,0,-278845
CKGPAH,01-Jan-25,SALAH SLOT PEMBAYARAN,-14993,-144998,183000,0,240002
CKGPAH,01-Jan-25,SELISIH IT,82216,147,50,0,-205077
CKGPAH,01-Jan-25,SELISIH KURANG BAYAR OJOL,0,0,0,0,-15501
CKGPAH,01-Jan-25,SELISIH KURANG BAYAR QRIS,0,0,-2000,0,0
CKGPAH,01-Jan-25,SELISIH LEBIH BAYAR OJOL,0,0,0,0,28998
CKGPAH,01-Jan-25,SELISIH LEBIH BAYAR QRIS,0,0,37000,0,0
CKGPAH,01-Jan-25,TIDAK ADA INVOICE OJOL,-120000,-15000,0,0,-44500
CKGPAH,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-186000,-44000,0
CKGPAH,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,0,0,3500,0,0
CKGPAH,01-Jan-25,TRANSAKSI KEMARIN,28002,3285679,124500,0,2774508
CKGPUL,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CKGPUL,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
CKGPUL,01-Jan-25,CANCEL NOTA,-102000,-58000,0,0,-76000
CKGPUL,01-Jan-25,DOUBLE INPUT,0,-89000,0,0,0
CKGPUL,01-Jan-25,INVOICE BEDA HARI,-425500,-3617126,0,-108000,-3338503
CKGPUL,01-Jan-25,KURANG INPUT (OJOL),0,0,0,0,0
CKGPUL,01-Jan-25,PROMO MARKETING/ADJUSTMENT,0,29641,0,0,0
CKGPUL,01-Jan-25,SALAH SLOT PEMBAYARAN,0,0,2000,0,0
CKGPUL,01-Jan-25,SELISIH IT,1166345,0,0,0,19319717
CKGPUL,01-Jan-25,TIDAK ADA INVOICE OJOL,0,-161000,0,0,-285500
CKGPUL,01-Jan-25,TIDAK ADA INVOICE QRIS,0,0,-2000,-346500,0
CKGPUL,01-Jan-25,TIDAK ADA TRANSAKSI DI WEB,38500,0,131500,0,285500
CKGPUL,01-Jan-25,TRANSAKSI KEMARIN,517500,3622737,0,108000,3068503
CKRTHA,01-Jan-25,BAYAR 1 KALI - BANYAK STRUK (QRIS),0,0,0,0,0
CKRTHA,01-Jan-25,BAYAR LEBIH DARI 1 KALI - 1 STRUK (QRIS),0,0,0,0,0
